AverageOffset
0.159966
0.052454
-0.380505
0.011486
0.389753
-0.080431
0.436051
-0.247599
0.348037
0.081739
0.380358
0.049684
0.102827
-0.128654
0.079119
-0.036998
0.109555
0.315541
0.324430
0.194020
0.182971
0.175417
-0.080212
0.268286
-0.041514
-0.203100
-0.007569
0.213757
-0.436113
0.204663
-0.015494
-0.056326
-0.301999
-0.079922
-0.170788
0.166588
-0.594581
0.177187
-0.096086
-0.006468
0.348590
0.210485
0.079317
-0.169762
-0.001956
-0.210708
-0.158929
-0.489003
0.190264
0.274487
0.518211
0.073866
-0.272939
-0.325243
-0.042258
0.224836
-0.175429
-0.196371
-0.262828
-0.255415
-0.260099
-0.431752
0.026647
-0.770380
0.136636
0.160091
0.134899
-0.061882
0.056757
-0.394945
-0.515388
-0.185464
0.020853
0.018939
0.213562
-0.050960
0.167171
-0.193360
0.012255
-0.206884
-0.198752
0.258642
-0.167618
-0.330132
-0.015315
-0.101701
-0.352585
0.456319
0.321142
-0.051546
-0.054929
-1.849407
-0.173572
-0.128768
-0.186785
0.076366
-0.090804
0.499315
-1.040586
-0.020334
-0.453927
0.069063
0.059058
-0.306059
-0.007017
0.017631
-0.103661
-0.270309
-0.099446
-0.128016
0.167503
0.234726
0.143011
0.066079
-0.098135
0.129127
0.033635
0.060046
0.298899
0.345370
0.401449
-0.233415
0.266099
-0.289733
0.136167
-0.019989
-0.032853
0.289640
0.003901
-0.286308
-0.090014
-0.026327
-0.072088
0.041839
0.345821
-0.156291
-0.193419
-0.005942
-0.624163
0.146619
0.086179
0.200534
0.078349
-0.285820
0.120813
-0.085648
0.235039
0.445354
-0.301978
0.204391
-0.119522
0.243968
0.330791
-0.192420
0.018211
0.104496
-0.369154
0.134421
-0.053025
0.040168
0.159079
-0.017116
0.524192
0.167229
0.210908
0.113857
-0.397628
0.035482
-0.031857
0.056331
0.082953
-0.213975
-0.070067
0.317103
-0.053067
-0.010717
0.057044
-0.125867
0.104255
-0.339228
0.009044
0.221044
-0.004736
-0.055198
0.234325
0.017856
-0.293492
-0.054993
0.020844
-0.458774
-0.518749
-0.525051
0.386262
0.213697
-0.091641
-0.059783
-0.060492
0.145296
0.618715
0.314326
0.390236
-0.133719
-0.761079
0.087727
0.402304
-0.122471
-0.063775
-0.253196
0.328669
0.182460
-0.239658
0.041219
0.109211
0.243647
-0.050839
-0.080343
-0.062456
0.213554
0.147215
-0.047167
-0.118799
-0.064299
0.143092
0.622185
0.098036
-0.268570
-0.121462
-0.360903
-0.162644
0.878335
0.319947
0.017820
0.030597
0.287803
0.096861
-0.233811
-0.312289
-0.013071
0.151407
0.322511
-0.279322
-0.228653
-0.625824
-0.014967
0.247395
-0.009852
-0.159984
-0.594460
0.040696
0.088540
-0.288652
-0.187225
-0.694466
-0.844809
0.037470
0.233138
-0.473127
-0.467993
0.059049
0.197773
0.292325
-0.034695
-0.473573
0.392512
0.078665
-0.075570
-0.210393
-0.124547
-0.235754
0.278594
-0.804232
-0.663192
-0.040336
0.166442
-0.330445
-0.616010
-0.187244
-0.109311
-0.147941
0.245107
-0.337636
-0.411392
0.211430
0.050823
0.147167
-0.063264
0.416398
-0.054577
-0.063018
0.264723
-0.111852
-0.245079
-0.051529
0.100194
-0.012851
-0.045854
-0.092369
0.285639
-0.250830
-0.548532
-0.197578
0.132220
-0.221442
-0.129364
0.026920
-0.363023
-0.273578
-0.006309
0.220447
-0.093848
-0.421625
-0.059883
0.327640
-0.238264
0.340749
-0.229802
-0.028750
-0.317044
-0.092156
-0.057182
0.194829
-0.312178
-0.648829
-0.188102
-0.121428
-0.086247
0.078216
0.392312
0.011329
-0.320126
0.020974
-0.291996
-0.191844
-0.073314
0.212959
0.452821
0.151491
-0.037050
0.469675
-0.174788
-0.272895
0.061275
-0.378680
-0.643120
-0.237596
-0.063561
-0.576006
-0.194727
-0.142139
-0.207668
-0.254310
0.312504
0.386241
0.008546
-0.081494
-0.060941
-0.354497
-0.151227
0.562478
-0.200416
0.090898
0.228193
-0.193087
0.028336
0.107718
0.117541
-0.132095
0.041027
0.128522
0.314573
0.072672
0.087263
0.343137
-0.076306
-0.059758
0.075845
0.163505
0.613756
-0.077787
-0.369881
-0.342303
-0.018848
-0.048599
0.027283
-0.333860
-0.072573
0.263195
0.095466
0.306426
-0.050448
0.149172
0.142950
0.038219
-0.454836
-0.010071
-0.046741
0.044612
-0.218973
0.131101
0.001896
0.235517
-0.060251
-0.104841
-0.337288
0.238342
0.164716
0.354207
0.188892
-0.077752
0.617773
-0.016865
0.144891
0.017119
-0.890062
0.073633
-0.280026
-0.115701
-0.219986
-0.240402
-0.285594
-0.415421
-0.182210
-0.228258
-0.092003
0.094519
-0.115468
-0.048793
0.174332
0.541901
0.094728
0.277566
0.200473
-0.495786
0.020125
0.353033
-0.439200
0.310552
0.077394
0.091770
-0.735284
-0.008746
0.107229
-0.014244
-0.156312
-0.149686
-0.328764
-0.301346
0.767035
-0.806867
0.166793
0.060225
0.085151
-0.270731
0.026381
0.501576
0.202719
-0.269489
0.104039
-0.053073
0.053215
0.354173
0.043816
-0.209453
0.114123
0.073375
-0.095631
-0.257169
-0.218367
-0.270899
0.189073
0.234500
-0.118265
0.240492
0.159027
-0.633097
0.010910
-0.194622
0.105181
-0.085525
-0.740913
-0.031467
-0.035067
0.097951
0.753487
-0.112419
0.039664
-0.278325
-0.041705
0.549782
-0.401277
0.054931
-0.740760
-0.113720
0.131157
0.067428
-0.264415
0.035625
-0.024862
-0.073788
-0.125544
-0.202723
0.204137
-0.328747
-0.258284
0.107213
-0.526120
0.382852
0.418900
0.160858
-0.058754
-0.549173
0.290032
-0.142073
-0.108551
-0.104918
0.022405
0.789013
-0.122173
-0.520858
-0.377740
0.265828
0.575197
-0.254204
-0.425190
0.704255
0.165938
-0.462615
0.004624
0.001880
0.412981
-0.562367
0.160721
0.139866
-0.100248
-0.004242
0.244748
0.010574
0.238662
-0.157144
-0.175731
-0.294801
-0.209996
-0.054146
-0.345119
0.472946
0.386465
-0.215328
-0.368664
-0.090520
-0.079736
0.267388
0.311440
-0.409730
-0.244819
0.088887
-0.130234
-0.749683
0.061400
0.054719
-0.132434
-0.054136
-0.205187
0.368853
0.077327
-0.239375
-0.023411
0.317947
0.249116
0.018974
0.212222
0.021887
-0.040332
0.281972
0.084446
0.395814
-0.482982
-0.357841
-0.356642
-0.024104
-0.504603
-0.364140
0.078902
-0.356535
-0.178684
-0.566880
-0.719355
0.269662
0.113196
0.051134
0.115368
0.237070
-1.235972
0.063789
-0.218485
-0.245654
0.170485
0.072994
-0.147726
0.284096
-0.179543
-0.061967
-0.382109
-0.212217
0.041147
-0.124575
-0.387544
-0.411104
-0.158030
0.381535
0.391660
0.267393
-0.149946
0.032589
0.122688
-0.044777
-0.004284
-0.017063
0.278628
-0.034972
-0.395699
-0.088470
-0.036785
0.191879
-0.782130
0.268535
-0.139986
0.022511
0.217311
-0.097750
0.237511
-0.472272
-0.382843
-0.200367
0.148077
-0.187569
0.006499
-0.071800
-0.046616
-0.059430
-0.161156
0.220152
-0.480525
-0.094076
0.254204
0.056738
0.140703
0.247370
-0.274061
0.015829
-0.440989
-0.028962
0.086143
-0.540927
-0.702430
-0.016642
-0.070984
-0.203704
-0.125941
0.083391
-1.108154
0.259031
-0.058425
-0.144123
0.453177
0.100327
-0.408915
0.136794
0.171860
0.067211
-0.238730
-0.332392
-0.031163
0.251392
-0.172965
-0.351043
-0.473646
-0.205386
-0.164711
-0.113816
0.216932
0.258721
-0.115073
-0.043296
-0.336233
-0.849473
-0.054815
0.142815
-0.246849
0.016653
-0.616970
-0.155475
0.161678
0.065874
-0.268498
0.042009
-0.051826
0.070554
0.398186
0.123396
0.222512
-0.693789
0.025176
-0.048527
-0.054889
-0.539280
-0.252412
0.279312
0.128578
0.153294
0.023719
-0.380315
-0.157946
-0.344958
0.018803
0.403675
-0.009997
0.047217
-0.352689
-0.403739
0.338721
-0.225773
-0.119632
0.251447
0.102511
0.098314
0.124307
-0.209438
0.017894
-0.516737
0.019674
-0.356298
-0.209945
0.122414
-0.385140
0.424238
0.403696
-0.062705
0.274156
-0.293401
-0.141397
0.100305
-0.053942
0.121641
-0.190539
-0.698811
0.016327
0.158734
0.020334
-0.177358
-0.270871
-0.177901
0.159917
0.274165
-0.189372
0.054835
-0.165269
0.279608
0.013205
0.029545
-0.313115
0.128293
-0.100863
0.328674
-0.333911
0.192657
0.512762
-0.089679
-0.339563
0.166310
-0.131561
-0.005175
-0.061924
-0.415914
-0.397897
0.248113
0.188856
0.130175
0.226463
-0.348579
0.136432
0.029612
-0.506595
0.027155
-0.132881
-0.055498
0.067506
0.202172
-0.100353
0.009997
0.083494
0.001181
0.058266
-0.062550
-0.079356
0.076705
0.090181
0.024023
0.372067
-0.582340
-0.489153
0.349132
-0.294218
-0.267423
-0.150691
-0.177157
0.095867
0.101161
0.277338
0.070799
-0.137244
-0.029646
-0.474834
0.199454
-0.080345
0.142242
-0.216254
0.368281
-0.342170
0.189417
0.192658
-0.165755
-0.016765
-0.004015
0.249384
-0.078034
0.195173
-0.023399
-0.130662
-0.452717
-0.154766
0.108019
-0.169261
-0.147708
0.298493
-0.290679
-0.236264
-0.057462
-0.313359
0.213563
0.531188
-0.672548
-0.541403
-0.260348
-0.203310
0.030282
0.663835
0.371395
0.175282
0.048227
0.107008
-0.290256
-0.029329
-0.177001
-0.132860
0.092629
-0.135860
0.327684
-0.001347
-0.238954
-0.065420
0.123806
-0.699119
0.390979
0.145096
-0.239786
0.000520
0.308738
0.014098
-0.045940
-0.214001
0.207202
0.523970
-0.173269
-0.871157
0.043594
-0.270283
-0.154388
-0.086816
-0.097104
-0.356027
-0.162229
0.121167
-0.082526
0.163531
0.084142
0.781351
0.229326
-0.153723
-0.444924
-0.304484
-0.312529
0.660485
0.406364
-0.045294
-0.019332
-0.237995
-0.027265
0.209288
-0.182135
-0.184628
0.164790
-0.260622
-0.545872
0.226067
0.252998
-0.199720
0.049294
-0.382299
-0.350899
-0.375428
-0.174125
0.233339
0.242467
-0.314726
-0.443284
-0.314948
-0.144925
-0.091935
-0.164609
-0.213231
0.163497
-0.531184
0.176744
0.155507
-0.061387
-0.066938
-0.024813
0.015652
0.386641
-0.061669
0.011696
0.133369
-0.053567
0.288510
0.239917
0.265577
-0.138768
-0.458544
-0.116819
0.317265
-0.165289
0.284743
0.053666
-0.239005
0.026007
-0.483055
0.172695
-0.347859
0.094036
-0.298362
-0.078425
-0.025457
-0.091908
-0.004367
-0.045444
-0.324973
-0.007860
0.388478
-0.859537
0.126577
0.307538
0.175699
0.189075
-0.064035
-0.837219
-0.651013
-0.107774
0.285717
0.139467
-0.129609
-0.318987
-0.772006
-0.217245
0.317275
0.112341
-0.029526
-0.485962
-0.493371
-0.280904
0.004548
-0.097822
-0.218358
0.157086
0.233968
-0.478315
0.263082
-0.149276
0.317511
-0.300108
0.110201
0.094048
0.108228
0.330432
0.188706
-0.243213
0.182887
-0.320398
0.396506
0.217879
0.308042
0.041120
-0.090803
0.014301
0.265670
0.787385
-0.138874
-0.815097
-0.273382
-0.068021
-0.190288
0.340333
-0.069326
-0.304257
0.539639
0.059881
-0.460813
-0.297625
-0.170226
-0.037317
-0.189309
-0.213087
-0.465167
-0.209579
0.293110
0.443680
0.299647
0.064431
0.090624
0.126480
-0.113936
-0.704637
-0.122639
-0.122536
-0.214423
0.368905
-0.285841
0.215951
0.523043
0.080893
0.072373
-0.562877
0.083848
-0.018078
-0.174860
0.149272
0.281998
0.201703
-0.326304
-0.220842
0.275002
-0.169740
0.174740
-0.099835
-0.217114
-0.189727
-0.070999
0.119454
0.071681
0.041569
-0.480330
0.435323
0.050164
0.068505
-0.213842
-0.276112
-0.488345
0.050566
0.179880
0.025922
-0.322948
0.182752
0.014316
-0.027518
-0.048978
-0.438077
0.263872
-0.048441
0.107291
0.133926
-0.048393
0.036544
-0.136979
-0.229344
0.060082
-0.580489
0.334470
-0.082538
-0.119610
-0.158093
0.234244
-1.158491
-0.510356
-0.185357
0.710810
0.422899
0.144119
0.508797
-0.390657
0.061341
-0.332317
-0.168455
0.118418
0.073716
-0.165969
-0.175305
-0.385467
0.204688
0.031038
0.075832
-0.032204
0.437959
0.810297
0.302707
0.056846
0.040244
-0.270030
0.157062
-0.140408
0.370476
-0.258217
-0.212221
0.120042
-0.015388
-0.135596
-0.262213
0.297107
-0.230134
0.331578
0.069990
0.035509
-0.095859
-0.054087
-0.101782
-0.351045
-0.300841
-0.222499
-0.034015
-0.248610
0.388559
0.284771
0.011859
0.920920
-0.484679
0.161515
0.341041
0.062305
-0.030548
-0.369830
-0.246849
0.064481
-0.250586
-0.175640
0.007190
-0.630067
-0.327577
-0.218194
0.154308
0.095257
0.018189
-0.227029
0.001728
-0.470194
-0.743760
-0.234639
0.008971
0.163105
0.122923
0.153873
-0.064853
0.561830
0.285881
0.273443
0.088760
-0.345115
-0.008384
0.369652
-0.084299
-0.030178
-0.101723
-0.277994
0.050376
0.133457
0.135809
0.125677
0.400657
-0.426811
0.445409
0.123012
0.046187
-0.086650
-0.233903
-0.292475
-0.247013
0.166573
0.367569
0.205852
-0.227332
-0.225429
0.072256
0.033509
-0.365414
0.184100
0.296315
-0.364341
0.053599
0.282634
-0.051454
0.212442
0.141330
0.056468
-0.079473
-0.099719
0.363095
0.002930
-0.393981
0.253584
-0.084390
0.348792
-0.321760
0.155433
0.211839
-0.366297
0.002093
0.143728
0.335688
-0.009628
-0.168479
-0.096769
-0.211969
-0.099249
-0.138861
-0.067205
0.137449
0.284348
0.530222
-0.069467
-0.323446
-0.100664
0.015244
-0.159356
0.020133
0.110226
-0.216637
0.044757
0.015726
-0.209183
0.213526
0.189104
0.622822
0.128688
-0.325501
0.237634
0.051571
0.210183
0.178826
0.450381
-0.178853
0.087693
0.080046
-0.285260
0.018830
0.127344
0.185208
0.174118
-0.138437
-0.143675
0.280856
0.027643
-0.995645
0.026545
0.144510
0.192398
-0.169401
0.204861
-0.467280
-0.294331
0.076913
-0.069241
0.184051
-0.206909
0.111293
0.087135
-0.188552
0.354545
0.248378
0.114522
0.088305
0.074000
0.266823
-0.294867
0.268846
-0.342619
0.020286
-0.294257
-0.185852
-0.166589
0.068242
-0.057906
0.420244
-0.082398
-0.245203
0.760581
-1.048140
-0.519599
-0.224611
-0.474505
-0.665248
-0.186445
-0.396875
-0.308282
0.017518
-0.333694
-0.080416
-0.029429
-0.102568
-0.038680
-0.093996
-0.094978
-0.218474
-0.294267
-0.113288
-0.351285
-0.438898
0.059346
0.202354
0.204159
-0.070560
-0.301745
0.067297
0.296105
0.023097
-0.000911
-0.157451
-0.039708
0.220736
-0.220467
0.064070
-0.379804
0.415332
0.201264
0.038093
-0.067970
0.274002
-0.016034
0.379368
0.170916
-0.086047
0.009079
-0.080243
0.194569
-0.065532
-0.319497
-0.370129
-0.177063
0.291074
0.249104
-0.100868
-0.352187
-0.343377
0.197926
0.526280
-0.020361
0.827294
0.253844
0.030441
0.539307
-0.224503
-0.228064
0.087212
0.077743
0.205023
0.009020
-0.131698
0.259179
0.150174
0.030586
-0.056278
0.024220
0.024473
-0.134114
-0.053858
0.185868
-0.147807
0.038241
0.445540
0.010387
-0.203989
0.169856
0.056040
0.047472
-0.162946
0.149225
-0.830397
-0.252314
0.327867
-0.061858
0.101475
0.500446
0.087001
0.076597
-0.372581
-0.078590
0.017235
0.091623
-0.394536
-0.698576
-0.600030
0.354432
-0.105400
0.281878
-0.123658
0.293188
-0.157459
-0.202589
-0.272488
-0.156862
-0.111431
0.178306
-0.118028
-0.241960
-0.001135
0.186993
-0.074474
-0.385236
-0.353001
-0.470043
-0.077446
0.230761
-0.044955
-0.107797
-0.436942
-0.072742
0.118276
-0.290353
0.129518
-0.069299
-0.647904
-0.068116
-0.269664
0.189256
-0.636987
-0.000809
0.440023
0.238230
-0.205425
-0.889341
0.106759
0.008180
-0.204952
-0.357142
-0.073743
0.213415
0.035891
0.376531
0.061985
-0.296380
0.246603
-0.080691
-0.089105
-0.357742
-0.006645
0.088653
-0.120477
0.390692
0.009524
0.087946
0.033956
-0.292113
0.127924
-0.069782
-0.149056
0.079641
-0.030362
-0.328421
-0.220564
0.196890
-0.198766
-0.178802
-0.063671
0.019417
0.145428
-0.401130
0.172156
-0.165476
-0.371325
-0.209722
0.309494
0.226977
0.569214
0.012667
-0.058812
0.117384
0.065999
0.236587
-0.143013
-0.705519
0.619133
0.051186
0.647993
0.216878
-0.255319
-0.138630
0.027323
-0.335638
-0.752950
0.220589
-0.153226
-0.413982
-0.185179
-0.161027
-0.450140
-0.050342
-0.425048
0.154325
-0.021982
-0.047321
-0.245084
0.222388
0.255420
-0.180898
-0.126663
-0.324308
-0.178120
-0.588065
-0.108913
0.156706
0.273796
-0.290041
0.295098
-0.197635
-0.488275
0.278121
-0.149594
0.069028
0.082881
0.258378
-0.361399
-0.394874
-0.133049
-0.442174
-0.182635
-0.282963
0.186915
-0.131447
0.312092
-0.424711
-0.103662
0.404936
-0.190281
0.254245
-0.111579
-0.271221
0.321330
0.193418
0.036790
-0.547164
0.000760
-0.142096
0.060022
0.245806
-0.110444
0.202283
-0.032722
-0.409385
-0.531584
-0.023510
0.375359
-0.236612
-0.132110
0.174472
0.082129
-0.183414
-0.585676
0.145896
-0.200261
0.184753
-0.288471
0.006467
-0.330426
0.160262
-0.733892
-0.451278
0.104999
-0.388638
0.357121
0.127707
0.147846
0.097147
0.181391
0.117938
0.386769
-0.271907
0.046872
0.276389
0.058364
0.032283
-0.024236
-0.157409
0.053995
0.219558
-0.567292
-0.011801
0.180521
0.569966
-0.529444
0.094696
0.063013
-0.045060
0.147257
-0.000461
-0.524873
0.049798
-0.081900
-0.060557
-0.532503
-0.144828
-0.436283
0.236334
-0.063101
0.369520
0.352529
-0.033512
0.189399
0.038497
-0.040751
0.491880
0.216613
0.110962
0.371112
-0.474891
-0.650171
-0.045609
-0.047258
-0.041135
-0.008333
-0.054956
0.137563
-0.264313
0.137775
-0.538348
-0.042830
0.183076
0.106018
-0.275031
0.200772
-0.401976
0.503268
-0.014519
-0.104266
-0.013368
0.335946
0.145309
-0.131427
0.029834
-0.008713
-0.532545
-0.271694
-0.190933
-0.042920
0.508868
0.280768
-0.205618
0.320547
0.322753
-0.093142
-0.342451
-0.053858
-0.086302
-0.363269
0.050216
-0.242083
-0.160530
0.047140
-0.339709
-0.004191
-0.190340
-0.224939
0.114019
0.354979
0.535000
-0.128196
0.029467
-0.072314
-0.381645
-0.315296
-0.171436
0.395117
-0.607691
-0.212904
-0.012185
-0.011237
-0.292958
0.153781
-0.078608
0.261963
0.077831
0.261889
-0.404846
-0.251440
-0.293461
0.165703
0.033566
-1.026177
-0.454647
-0.256255
-0.195765
-0.623344
0.061683
0.051796
0.403944
0.047209
-0.538430
-0.016024
0.068522
0.075388
-0.226363
0.225038
-0.150674
-0.184603
0.080321
-0.305136
0.279859
-0.007829
-0.782508
-0.206333
-0.151496
-0.182657
-0.092332
0.103231
-0.154477
-0.317102
-0.130056
-0.216115
-0.072000
-0.460644
-0.104467
-0.229171
-0.355751
-0.053665
-0.098605
-0.157285
-0.022223
-0.089805
-0.501556
-0.124930
0.101005
-0.189886
-0.025161
-0.377513
-0.058479
0.242727
-0.303647
-0.052298
0.085107
0.176000
0.440560
-0.309916
-0.109698
-0.173477
0.077910
0.349972
-0.197124
0.097614
0.180396
-0.116307
0.016807
0.084308
-0.266845
-0.005889
0.046032
-0.193303
-0.440094
0.106856
-0.317525
0.121063
-0.380088
0.488259
-0.462099
0.099452
-0.276280
-0.004444
0.477884
-0.025652
0.384619
-0.010794
-0.549296
0.116339
-0.294799
-0.093283
0.228755
-0.646665
